DateTime,Date,Time,TimeErr,Evla,EvlaErr,Evlo,EvloErr,Depth,Derr,Mag,,
2019/06/20 04:14:45,6/20/19,4:14:45,0.19,38.568,0.42,139.416,0.36,11.4,2.5,0.0v,OFF N NIIGATA PREF  k,
2019/06/20 04:17:35,6/20/19,4:17:35,0.13,38.459,0.59,138.862,0.26,21.6,1.5,0.9V,OFF N NIIGATA PREF  A,
2019/06/20 04:18:16,6/20/19,4:18:16,0.24,38.642,0.46,139.437,0.89,10.3,2,0.6V,OFF N NIIGATA PREF  A,
2019/06/20 04:19:49,6/20/19,4:19:49,0.11,40.133,0.23,141.527,0.38,10.7,1.4,-0.4V,NORTHERN IWATE PREF  k,
2019/06/20 04:21:05,6/20/19,4:21:05,0.18,39.052,0.57,142.397,1.02,32.3,3.6,0.4V,E OFF IWATE PREF  s,
2019/06/20 04:21:28,6/20/19,4:21:28,0.11,38.652,0.36,139.529,0.5,12.9,0.9,0.8V,W OFF YAMAGATA PREF  A,
2019/06/20 04:22:09,6/20/19,4:22:09,0.04,35.906,0.14,137.628,0.16,9.6,0.8,0.3V,WESTERN NAGANO PREF  A,
2019/06/20 04:22:23,6/20/19,4:22:23,0.1,34.916,0.36,138.238,0.31,30.9,0.8,0.4V,CENTRAL SHIZUOKA PREF  A,
2019/06/20 04:24:13,6/20/19,4:24:13,0.03,35.905,0.1,137.629,0.11,9.3,0.5,0.5V,WESTERN NAGANO PREF  A,
2019/06/20 04:25:41,6/20/19,4:25:41,0.27,38.591,0.73,139.379,0.77,9,3.3,0.3v,OFF N NIIGATA PREF  a,
2019/06/20 04:26:25,6/20/19,4:26:25,0.13,38.635,0.45,139.417,0.33,11.3,1.4,0.6V,OFF N NIIGATA PREF  A,
2019/06/20 04:26:51,6/20/19,4:26:51,0.12,38.773,0.32,141.64,0.89,72.9,0.9,0.4V,NORTHERN MIYAGI PREF  A,
2019/06/20 04:27:17,6/20/19,4:27:17,0.22,38.575,0.55,139.405,0.63,13.9,1.8,0.3V,OFF N NIIGATA PREF  k,
2019/06/20 04:28:45,6/20/19,4:28:45,0.03,35.906,0.09,137.629,0.1,9.3,0.6,0.7V,WESTERN NAGANO PREF  A,
2019/06/20 04:28:51,6/20/19,4:28:51,0.18,38.603,0.5,139.377,0.67,15.4,1.3,0.6V,OFF N NIIGATA PREF  A,
2019/06/20 04:29:24,6/20/19,4:29:24,0.08,38.636,0.29,139.432,0.25,11.5,1,0.9V,OFF N NIIGATA PREF  A,
2019/06/20 04:29:34,6/20/19,4:29:34,0.04,36.051,0.15,137.581,0.15,7.9,1,0.5V,WESTERN NAGANO PREF  A,
2019/06/20 04:29:55,6/20/19,4:29:55,0.12,40.035,0.32,140.568,0.36,7.1,2.5,0.2V,NORTHERN AKITA PREF  A,
2019/06/20 04:30:25,6/20/19,4:30:25,0.35,38.637,0.82,139.407,1.36,11.1,4.2,0.5V,OFF N NIIGATA PREF  k,
2019/06/20 04:30:36,6/20/19,4:30:36,0.17,42.346,0.6,142.324,0.63,34.4,1.5,1.4V,S OFF URAKAWA  A,
2019/06/20 04:30:40,6/20/19,4:30:40,0.14,38.623,0.28,139.485,0.65,17.9,1,0.4v,W OFF YAMAGATA PREF  s,
2019/06/20 04:31:00,6/20/19,4:31:00,0.05,38.611,0.16,139.452,0.22,12.5,0.8,2.2V,W OFF YAMAGATA PREF  K,
2019/06/20 04:31:49,6/20/19,4:31:49,0.04,32.05,0.13,130.004,0.2,9.7,1.1,1.4V,W OFF AMAKUSA ISLAND  A,
2019/06/20 04:32:05,6/20/19,4:32:05,0.06,32.77,0.09,130.821,0.12,12.6,0.9,1.1V,NW KUMAMOTO PREF  k,
2019/06/20 04:36:03,6/20/19,4:36:03,0.07,38.558,0.24,139.381,0.28,11.5,0.9,1.2V,OFF N NIIGATA PREF  A,
2019/06/20 04:37:53,6/20/19,4:37:53,0.17,32.237,0.47,131.269,0.47,61.8,1.3,0.2V,NORTHERN MIYAZAKI PREF  k,
2019/06/20 04:39:47,6/20/19,4:39:47,0.05,38.67,0.17,139.47,0.23,11.4,0.8,1.6V,W OFF YAMAGATA PREF  A,
2019/06/20 04:40:51,6/20/19,4:40:51,0.1,38.618,0.35,139.457,0.66,10.9,1.2,0.2v,W OFF YAMAGATA PREF  a,
2019/06/20 04:41:26,6/20/19,4:41:26,0.17,37.593,0.6,140.068,0.83,118.1,1.3,1.0V,WESTERN FUKUSHIMA PREF  k,
2019/06/20 04:45:22,6/20/19,4:45:22,0.11,38.616,0.35,139.455,0.34,11.1,1.3,0.8V,W OFF YAMAGATA PREF  A,
2019/06/20 04:45:51,6/20/19,4:45:51,0.22,38.566,0.54,139.396,0.7,13.3,2,0.2V,OFF N NIIGATA PREF  k,
2019/06/20 04:46:20,6/20/19,4:46:20,0.15,28.077,0.83,130.077,0.64,49.7,1.4,3.2V,NEAR AMAMI-OSHIMA ISLAND,K
2019/06/20 04:46:23,6/20/19,4:46:23,0.05,38.647,0.2,139.474,0.24,11.6,0.9,1.5V,W OFF YAMAGATA PREF  A,
2019/06/20 04:46:52,6/20/19,4:46:52,0.33,34.702,1.75,136.885,1.44,335.9,2.9,2.7V,MIKAWA BAY REGION  k,
2019/06/20 04:47:31,6/20/19,4:47:31,0.14,38.627,0.5,139.427,0.34,9.5,1.8,0.8V,OFF N NIIGATA PREF  A,
2019/06/20 04:47:34,6/20/19,4:47:34,0.05,34.078,0.21,135.328,0.17,7,0.7,0.8V,NW WAKAYAMA PREF  k,
2019/06/20 04:49:55,6/20/19,4:49:55,0.08,38.622,0.28,139.402,0.28,11.3,1.2,1.0V,OFF N NIIGATA PREF  A,
2019/06/20 04:51:04,6/20/19,4:51:04,0.21,35.875,0.3,138.122,0.44,13.1,1.9,-0.1V,AKAISHI MOUNTAINS REG  A,
2019/06/20 04:52:19,6/20/19,4:52:19,0.07,31.947,0.25,131.041,0.31,8,1.4,0.3V,SOUTHERN MIYAZAKI PREF  A,
2019/06/20 04:52:19,6/20/19,4:52:19,0.04,34.86,0.13,135.627,0.15,12,0.6,0.4V,KYOTO OSAKA BORDER REG  A,
2019/06/20 04:52:58,6/20/19,4:52:58,0.13,38.636,0.39,139.509,0.56,15,0.8,0.4V,W OFF YAMAGATA PREF  k,
2019/06/20 04:53:22,6/20/19,4:53:22,0.35,36.586,0.56,137.833,1.05,17.6,2.1,0.0V,HIDA MOUNTAINS REGION  k,
2019/06/20 04:54:59,6/20/19,4:54:59,0.07,38.616,0.23,139.408,0.28,10.1,1.1,1.4V,OFF N NIIGATA PREF  A,
2019/06/20 04:55:44,6/20/19,4:55:44,0.08,38.642,0.33,139.473,0.29,11.9,1.1,0.9V,W OFF YAMAGATA PREF  A,
2019/06/20 04:58:52,6/20/19,4:58:52,0.09,32.487,0.19,131.597,0.23,17.6,0.8,0.3v,NORTHERN MIYAZAKI PREF  A,
2019/06/20 04:58:56,6/20/19,4:58:56,0.26,38.55,0.74,139.407,0.74,9.8,3,0.2v,OFF N NIIGATA PREF  k,
2019/06/20 04:59:07,6/20/19,4:59:07,0.06,38.668,0.21,139.478,0.31,12.3,1.2,1.9V,W OFF YAMAGATA PREF  K,
2019/06/20 04:59:28,6/20/19,4:59:28,0.16,35.898,0.43,137.645,0.47,12.2,1.9,0.1V,WESTERN NAGANO PREF  A,
2019/06/20 05:01:25,6/20/19,5:01:25,0.3,38.629,0.74,139.412,0.79,12.8,3,0.4v,OFF N NIIGATA PREF  A,
2019/06/20 05:04:23,6/20/19,5:04:23,0.2,38.627,0.49,139.416,0.55,12.5,1.7,0.5v,OFF N NIIGATA PREF  A,
2019/06/20 05:05:17,6/20/19,5:05:17,0.06,32.562,0.11,131.513,0.15,13.2,0.7,0.4V,NORTHERN MIYAZAKI PREF  A,
2019/06/20 05:06:32,6/20/19,5:06:32,0.17,40.106,0.28,141.356,0.38,11.2,1.6,-0.2v,NORTHERN IWATE PREF  A,
2019/06/20 05:09:48,6/20/19,5:09:48,0.17,34.648,0.55,140.231,0.63,74,1.7,3.4V,SE OFF BOSO PENINSULA  K,
2019/06/20 05:09:49,6/20/19,5:09:49,0.15,24.004,0.28,120.997,0.66,0,,,TAIWAN REGION  k,
2019/06/20 05:12:44,6/20/19,5:12:44,0.09,38.63,0.41,139.469,0.26,13.8,1.1,0.8v,W OFF YAMAGATA PREF  A,
2019/06/20 05:15:11,6/20/19,5:15:11,0.86,37.045,2.28,142.361,3.95,24,,2.3V,E OFF FUKUSHIMA PREF  k,
2019/06/20 05:15:21,6/20/19,5:15:21,0.1,38.645,0.35,139.464,0.22,12.7,1,0.9V,W OFF YAMAGATA PREF  A,
2019/06/20 05:15:55,6/20/19,5:15:55,0.08,33.482,0.24,135.651,0.18,23.1,0.5,0.2v,SOUTHERN WAKAYAMA PREF  A,
2019/06/20 05:17:02,6/20/19,5:17:02,0.11,38.618,0.37,139.45,0.3,11.2,1.3,0.7V,OFF N NIIGATA PREF  A,
2019/06/20 05:19:16,6/20/19,5:19:16,0.05,38.633,0.18,139.42,0.22,11.3,0.8,1.3V,OFF N NIIGATA PREF  A,
2019/06/20 05:20:03,6/20/19,5:20:03,0.28,38.643,0.68,139.469,0.7,13,2.5,0.3v,W OFF YAMAGATA PREF  A,
2019/06/20 05:21:06,6/20/19,5:21:06,0.09,38.589,0.28,139.398,0.27,12.8,0.9,1.0V,OFF N NIIGATA PREF  A,
2019/06/20 05:24:27,6/20/19,5:24:27,0.33,38.572,0.79,139.394,1.05,15.6,2.6,0.6V,OFF N NIIGATA PREF  A,
2019/06/20 05:25:21,6/20/19,5:25:21,0.1,39.143,0.28,141.996,0.58,46.4,0.8,0.7V,E OFF IWATE PREF  A,
2019/06/20 05:27:51,6/20/19,5:27:51,0.11,38.583,0.32,139.415,0.32,10.3,1.5,0.8V,OFF N NIIGATA PREF  A,
2019/06/20 05:28:16,6/20/19,5:28:16,0.09,38.315,0.28,141.887,0.54,59.1,0.7,1.5V,E OFF MIYAGI PREF  A,
2019/06/20 05:30:01,6/20/19,5:30:01,0.1,38.574,0.31,139.377,0.33,12.3,1.1,0.8V,OFF N NIIGATA PREF  A,
2019/06/20 05:37:44,6/20/19,5:37:44,0.13,42.822,0.6,144.528,0.41,51,1,1.6V,SE OFF TOKACHI  A,
2019/06/20 05:39:48,6/20/19,5:39:48,0.06,38.636,0.23,139.437,0.21,11.6,0.8,1.0V,OFF N NIIGATA PREF  A,
2019/06/20 05:40:32,6/20/19,5:40:32,0.25,36.32,0.73,141.033,1.3,38.8,1.7,1.1V,E OFF IBARAKI PREF  A,
2019/06/20 05:40:50,6/20/19,5:40:50,0.06,38.642,0.25,139.422,0.22,10.8,1,1.1V,OFF N NIIGATA PREF  A,
2019/06/20 05:41:24,6/20/19,5:41:24,0.19,28.526,0.63,129.604,0.97,4.8,3.4,0.9v,NEAR AMAMI-OSHIMA ISLAND,k
2019/06/20 05:41:36,6/20/19,5:41:36,0.04,36.788,0.1,140.572,0.17,7.5,0.4,0.0V,NORTHERN IBARAKI PREF  k,
2019/06/20 05:42:40,6/20/19,5:42:40,0.1,34.188,0.27,136.646,0.19,13.3,1.4,-0.1v,SE OFF KII PENINSULA  a,
2019/06/20 05:45:12,6/20/19,5:45:12,0.28,38.597,1.03,139.422,1.78,10.3,4.7,0.5v,OFF N NIIGATA PREF  k,
2019/06/20 05:47:50,6/20/19,5:47:50,0.39,35.25,1.18,132.608,1.03,14,3,0.0V,NE SHIMANE PREF  A,
2019/06/20 05:47:58,6/20/19,5:47:58,0.17,34.805,0.57,138.69,0.41,12.7,1.5,0.7V,NORTHERN SURUGA BAY REG,A
2019/06/20 05:50:25,6/20/19,5:50:25,0.14,38.608,0.41,139.399,0.54,11.3,1.8,0.6V,OFF N NIIGATA PREF  A,
2019/06/20 05:51:17,6/20/19,5:51:17,0.05,38.622,0.18,139.456,0.21,11.8,0.7,1.6V,W OFF YAMAGATA PREF  A,
2019/06/20 05:54:28,6/20/19,5:54:28,0.11,38.63,0.37,139.446,0.32,10.9,1.3,0.7V,OFF N NIIGATA PREF  A,
2019/06/20 05:54:42,6/20/19,5:54:42,0.05,36.547,0.24,137.566,0.2,5.7,1.3,-0.1V,HIDA MOUNTAINS REGION  A,
2019/06/20 05:54:50,6/20/19,5:54:50,0.13,38.644,0.34,139.473,0.44,12.7,1.3,0.9V,W OFF YAMAGATA PREF  A,
2019/06/20 05:55:58,6/20/19,5:55:58,0.04,38.622,0.14,139.47,0.18,13.1,0.6,1.7V,W OFF YAMAGATA PREF  K,
2019/06/20 05:58:55,6/20/19,5:58:55,0.38,27.81,1.71,126.911,2.02,151,,3.1V,NW OFF OKINAWAJIMA IS  K,
2019/06/20 05:59:19,6/20/19,5:59:19,0.18,38.653,0.55,139.524,0.66,14.1,1.4,0.8V,W OFF YAMAGATA PREF  A,
2019/06/20 06:00:18,6/20/19,6:00:18,0.14,39.565,0.38,142.691,0.66,27.6,1.1,0.9V,E OFF IWATE PREF  A,
2019/06/20 06:01:49,6/20/19,6:01:49,0.18,38.659,0.53,139.513,0.76,16.1,1.4,0.5v,W OFF YAMAGATA PREF  A,
2019/06/20 06:02:42,6/20/19,6:02:42,0.13,36.186,0.33,139.987,0.42,49.5,1,1.1V,SW IBARAKI PREF  A,
2019/06/20 06:03:13,6/20/19,6:03:13,0.07,32.538,0.24,130.691,0.28,7.9,1.1,0.2V,SOUTHERN KUMAMOTO PREF  A,
2019/06/20 06:05:00,6/20/19,6:05:00,0.51,38.665,1.69,139.422,2.14,0,,0.4v,W OFF YAMAGATA PREF  a,
2019/06/20 06:05:48,6/20/19,6:05:48,0.25,38.591,0.72,139.366,0.61,12,2.5,0.3V,OFF N NIIGATA PREF  A,
2019/06/20 06:06:40,6/20/19,6:06:40,0.21,38.635,0.66,139.45,0.45,10,2.6,0.8v,OFF N NIIGATA PREF  A,
2019/06/20 06:06:57,6/20/19,6:06:57,0.1,34.507,0.28,134.946,0.36,13.9,1,0.5V,AWAJISHIMA ISLAND REGION,A
2019/06/20 06:08:25,6/20/19,6:08:25,0.17,38.654,0.48,139.452,0.65,14.1,1.8,0.9V,W OFF YAMAGATA PREF  A,
2019/06/20 06:09:11,6/20/19,6:09:11,0.1,35.009,0.4,137.059,0.42,36.4,0.8,0.0V,CENTRAL AICHI PREF  k,
2019/06/20 06:10:53,6/20/19,6:10:53,0.16,38.658,0.46,139.503,0.52,12.6,1.3,1.1v,W OFF YAMAGATA PREF  A,
2019/06/20 06:14:31,6/20/19,6:14:31,0.03,34.094,0.09,135.136,0.13,6.2,0.5,2.5V,NW WAKAYAMA PREF  K,
2019/06/20 06:15:29,6/20/19,6:15:29,0.46,38.677,1.17,139.495,2.56,15.7,4.1,0.6v,W OFF YAMAGATA PREF  a,
2019/06/20 06:16:35,6/20/19,6:16:35,0.07,37.356,0.26,136.856,0.33,5.3,1.8,0.8V,NOTO PENINSULA REGION  A,
2019/06/20 06:18:16,6/20/19,6:18:16,0.04,35.41,0.1,136.738,0.11,11.6,0.6,3.3V,SW GIFU PREF  K,
2019/06/20 06:18:31,6/20/19,6:18:31,0.21,38.598,0.52,139.366,0.5,12.2,2.5,0.5v,OFF N NIIGATA PREF  A,
2019/06/20 06:18:44,6/20/19,6:18:44,0.1,38.587,0.32,139.397,0.35,9.2,1.4,1.3V,OFF N NIIGATA PREF  A,
2019/06/20 06:19:24,6/20/19,6:19:24,0.13,37.902,0.68,143.505,0.74,38,,1.9V,FAR E OFF MIYAGI PREF  k,
2019/06/20 06:20:07,6/20/19,6:20:07,0.08,38.622,0.29,139.388,0.29,8.4,1.4,1.4V,OFF N NIIGATA PREF  A,
2019/06/20 06:21:29,6/20/19,6:21:29,0.25,36.013,0.76,140.289,0.56,36.2,1.6,0.4V,SOUTHERN IBARAKI PREF  A,
2019/06/20 06:22:10,6/20/19,6:22:10,0.24,38.587,0.6,139.401,0.47,12,2.8,0.7v,OFF N NIIGATA PREF  A,
2019/06/20 06:23:50,6/20/19,6:23:50,0.06,38.652,0.2,139.469,0.26,11.3,1,1.5V,W OFF YAMAGATA PREF  A,
2019/06/20 06:24:15,6/20/19,6:24:15,0.07,44.644,0.28,142.157,0.42,4.4,2.7,0.5V,SOYA REGION  a,
2019/06/20 06:24:52,6/20/19,6:24:52,0.06,38.6,0.22,139.369,0.25,10.2,0.9,1.4V,OFF N NIIGATA PREF  A,
2019/06/20 06:25:29,6/20/19,6:25:29,0.16,38.599,0.4,139.454,0.49,10.1,1.4,0.9V,OFF N NIIGATA PREF  A,
2019/06/20 06:27:11,6/20/19,6:27:11,0.24,38.622,0.7,139.374,0.49,13.2,3,0.6v,OFF N NIIGATA PREF  A,
2019/06/20 06:27:31,6/20/19,6:27:31,0.12,33.542,0.29,132.142,0.42,51.2,0.9,0.1V,IYONADA SETONAIKAI  A,
2019/06/20 06:27:47,6/20/19,6:27:47,0.2,38.618,0.6,139.431,0.7,8.4,2.9,0.5v,OFF N NIIGATA PREF  A,
2019/06/20 06:28:27,6/20/19,6:28:27,0.07,40.036,0.22,140.523,0.44,6.2,2.4,0.3V,NORTHERN AKITA PREF  A,
2019/06/20 06:31:07,6/20/19,6:31:07,0.23,38.041,1.12,142.456,1.54,42.5,4.4,1.3V,E OFF MIYAGI PREF  A,
2019/06/20 06:32:11,6/20/19,6:32:11,0.08,38.658,0.3,139.517,0.28,11.9,1.1,0.7V,W OFF YAMAGATA PREF  A,
2019/06/20 06:35:04,6/20/19,6:35:04,0.1,38.593,0.44,139.403,0.43,4.3,4.2,0.3v,OFF N NIIGATA PREF  a,
2019/06/20 06:35:35,6/20/19,6:35:35,0.32,38.641,0.95,139.447,0.9,13.6,2.7,0.2V,OFF N NIIGATA PREF  A,
2019/06/20 06:36:20,6/20/19,6:36:20,0.06,38.651,0.23,139.483,0.32,11.9,1.2,1.2V,W OFF YAMAGATA PREF  A,
2019/06/20 06:37:30,6/20/19,6:37:30,0.21,38.645,0.68,139.47,0.42,13.8,2.1,0.4v,W OFF YAMAGATA PREF  A,
2019/06/20 06:37:46,6/20/19,6:37:46,0.34,38.597,1.37,139.434,1.02,0,,0.4v,OFF N NIIGATA PREF  a,
2019/06/20 06:38:05,6/20/19,6:38:05,0.16,38.594,0.84,139.413,0.56,5.5,4.4,0.7V,OFF N NIIGATA PREF  A,
2019/06/20 06:39:25,6/20/19,6:39:25,0.16,34.783,0.35,132.106,0.51,11.9,1.8,-0.3V,SW SHIMANE PREF  A,
2019/06/20 06:39:48,6/20/19,6:39:48,0.11,38.644,0.37,139.469,0.3,12.6,1.1,1.0V,W OFF YAMAGATA PREF  A,
2019/06/20 06:41:08,6/20/19,6:41:08,0.08,32.789,0.26,130.854,0.26,12.2,0.8,0.3v,NW KUMAMOTO PREF  A,
2019/06/20 06:41:34,6/20/19,6:41:34,0.06,38.63,0.22,139.486,0.22,11.4,0.8,1.3V,W OFF YAMAGATA PREF  k,
2019/06/20 06:41:51,6/20/19,6:41:51,0.09,38.372,0.24,141.743,0.48,55,0.6,2.8V,KINKAZAN REGION  K,
2019/06/20 06:42:20,6/20/19,6:42:20,0.23,38.639,0.72,139.422,0.81,10.1,2.8,1.2v,OFF N NIIGATA PREF  k,
2019/06/20 06:46:09,6/20/19,6:46:09,0.16,39.571,0.45,142.683,0.73,28,1.4,0.9V,E OFF IWATE PREF  A,
2019/06/20 06:48:37,6/20/19,6:48:37,0.04,38.654,0.15,139.477,0.21,12.3,0.8,1.6V,W OFF YAMAGATA PREF  K,
2019/06/20 06:49:22,6/20/19,6:49:22,0.15,41.148,0.6,143.06,0.85,24,,3.2V,E OFF AOMORI PREF  K,
2019/06/20 06:51:13,6/20/19,6:51:13,0.1,38.631,0.35,139.43,0.27,9.3,1.5,0.6v,OFF N NIIGATA PREF  A,
2019/06/20 06:53:44,6/20/19,6:53:44,0.11,38.64,0.35,139.481,0.38,12.2,1,0.8V,W OFF YAMAGATA PREF  A,
2019/06/20 06:53:49,6/20/19,6:53:49,0.13,34.916,0.35,138.253,0.45,27.8,1.1,0.4V,CENTRAL SHIZUOKA PREF  A,
2019/06/20 06:54:33,6/20/19,6:54:33,0.1,38.586,0.29,139.464,0.23,12,1,0.6V,OFF N NIIGATA PREF  k,
2019/06/20 06:54:38,6/20/19,6:54:38,0.26,37.935,0.82,142.346,1.34,42.8,3.3,2.0V,SE OFF MIYAGI PREF  K,
2019/06/20 06:56:08,6/20/19,6:56:08,0.11,41.442,0.6,142.202,0.67,38.5,3.1,1.6V,E OFF AOMORI PREF  A,
2019/06/20 06:57:09,6/20/19,6:57:09,0.04,32.734,0.12,130.618,0.19,12.2,0.7,0.8V,NW KUMAMOTO PREF  A,
2019/06/20 06:58:33,6/20/19,6:58:33,0.13,37.153,0.28,141.199,0.53,16.8,1,0.9v,E OFF FUKUSHIMA PREF  A,
2019/06/20 06:59:26,6/20/19,6:59:26,0.07,34.862,0.23,135.61,0.24,9.9,1,0.2V,KYOTO OSAKA BORDER REG  A,
2019/06/20 07:01:00,6/20/19,7:01:00,0.11,38.338,0.3,138.179,0.45,18.3,0.8,1.3V,SADOGASHIMA IS REG  A,
2019/06/20 07:03:26,6/20/19,7:03:26,0.22,36.088,1.22,137.605,1.2,13,,-0.1V,WESTERN NAGANO PREF  a,
2019/06/20 07:03:48,6/20/19,7:03:48,0.07,35.091,0.23,132.555,0.24,11.6,0.5,0.1V,SHIMANE HIROSHIMA BORDER,A
2019/06/20 07:03:50,6/20/19,7:03:50,0.17,38.606,0.46,139.415,0.36,12.6,1.9,0.6V,OFF N NIIGATA PREF  k,
2019/06/20 07:05:07,6/20/19,7:05:07,0.36,38.618,0.82,139.466,1.89,14.8,3.5,0.3v,W OFF YAMAGATA PREF  A,
2019/06/20 07:05:29,6/20/19,7:05:29,0.08,35.424,0.18,139.096,0.21,20.5,0.7,2.4V,KANAGAWA PREF  K,
2019/06/20 07:05:30,6/20/19,7:05:30,0.18,36.731,0.42,141.447,0.82,33.9,2.5,1.8V,E OFF IBARAKI PREF  K,
2019/06/20 07:06:23,6/20/19,7:06:23,0.07,38.57,0.24,139.405,0.24,11.4,0.9,0.9V,OFF N NIIGATA PREF  A,
2019/06/20 07:07:26,6/20/19,7:07:26,0.12,39.929,0.25,141.801,0.5,55.2,0.9,0.8V,NORTHERN IWATE PREF  A,
2019/06/20 07:09:15,6/20/19,7:09:15,0.14,35.647,0.34,136.631,0.42,9.6,1.6,0.1V,SW GIFU PREF  A,
2019/06/20 07:09:50,6/20/19,7:09:50,0.17,39.1,0.53,142.338,1.04,37,2.5,0.8V,E OFF IWATE PREF  A,
2019/06/20 07:11:59,6/20/19,7:11:59,0.08,32.4,0.25,132.059,0.39,29.1,1,0.8V,HYUGANADA REGION  A,
2019/06/20 07:12:21,6/20/19,7:12:21,0.19,28.534,0.7,129.615,0.92,6.1,2.8,1.9v,NEAR AMAMI-OSHIMA ISLAND,K
2019/06/20 07:12:21,6/20/19,7:12:21,0.2,38.272,0.59,142.877,0.74,17.1,2.9,2.8V,FAR E OFF MIYAGI PREF  K,
2019/06/20 07:12:49,6/20/19,7:12:49,0.08,33.761,0.21,134.331,0.21,11.1,0.8,-0.3v,TOKUSHIMA PREF  A,
2019/06/20 07:14:21,6/20/19,7:14:21,0.13,38.622,0.46,139.444,0.37,11.1,1.5,1.0V,OFF N NIIGATA PREF  A,
2019/06/20 07:15:27,6/20/19,7:15:27,0.22,41.137,0.75,143.1,1.21,26,,2.3V,E OFF AOMORI PREF  K,
2019/06/20 07:15:31,6/20/19,7:15:31,0.36,38.611,1.1,139.565,0.82,14,3.3,0.3v,W OFF YAMAGATA PREF  A,
2019/06/20 07:19:17,6/20/19,7:19:17,0.11,38.621,0.42,139.432,0.35,11.7,1.4,1.1V,OFF N NIIGATA PREF  A,
2019/06/20 07:20:34,6/20/19,7:20:34,0.24,24.635,0.75,123.813,0.43,4,,1.2V,NW OFF ISHIGAKIJIMA IS  k,
2019/06/20 07:23:45,6/20/19,7:23:45,0.13,38.617,0.41,139.404,0.37,10.6,1.6,1.0V,OFF N NIIGATA PREF  A,
2019/06/20 07:25:32,6/20/19,7:25:32,0.14,38.611,0.52,139.395,0.51,6.4,3.1,0.3v,OFF N NIIGATA PREF  A,
2019/06/20 07:26:53,6/20/19,7:26:53,0.04,36.742,0.09,140.601,0.18,6.4,0.4,0.3V,NORTHERN IBARAKI PREF  A,
2019/06/20 07:28:14,6/20/19,7:28:14,0.07,39.986,0.21,140.417,0.31,9.1,0.9,0.7V,NORTHERN AKITA PREF  A,
2019/06/20 07:28:27,6/20/19,7:28:27,0.04,39.027,0.15,140.882,0.18,6.3,0.8,0.8V,SOUTHERN IWATE PREF  A,
2019/06/20 07:30:27,6/20/19,7:30:27,0.07,38.636,0.26,139.447,0.26,11.4,1,1.3V,OFF N NIIGATA PREF  A,
2019/06/20 07:30:39,6/20/19,7:30:39,0.14,35.109,0.41,137.27,0.69,38.3,1,-0.1v,CENTRAL AICHI PREF  a,
2019/06/20 07:32:02,6/20/19,7:32:02,0.05,33.85,0.45,134.978,0.16,12.8,0.7,0.0v,S PART OF KII CHANNEL  A,
2019/06/20 07:33:21,6/20/19,7:33:21,0.11,35.848,0.26,139.938,0.32,47,1.1,0.9V,NORTHERN CHIBA PREF  A,
2019/06/20 07:35:37,6/20/19,7:35:37,0.83,38.536,1.46,139.372,3.06,0,,0.6v,OFF N NIIGATA PREF  a,
2019/06/20 07:35:54,6/20/19,7:35:54,0.13,33.879,0.38,134.998,0.45,10.3,0.7,0.2V,S PART OF KII CHANNEL  A,
2019/06/20 07:36:20,6/20/19,7:36:20,0.15,33.942,0.39,135.221,0.35,6.6,1.7,0.0V,CENTRAL WAKAYAMA PREF  A,
2019/06/20 07:36:36,6/20/19,7:36:36,0.11,38.611,0.36,139.439,0.38,12.3,1,0.9V,OFF N NIIGATA PREF  A,
2019/06/20 07:37:38,6/20/19,7:37:38,0.08,38.586,0.27,139.419,0.24,10.9,1,1.2V,OFF N NIIGATA PREF  k,
2019/06/20 07:37:53,6/20/19,7:37:53,0.08,38.646,0.32,139.432,0.3,9.4,1.6,1.4V,OFF N NIIGATA PREF  k,
2019/06/20 07:40:42,6/20/19,7:40:42,0.06,32.64,0.32,132.267,0.14,29.9,1.2,1.0V,HYUGANADA REGION  A,
2019/06/20 07:41:28,6/20/19,7:41:28,0.24,29.347,0.83,130.636,0.79,26,,2.1v,NEAR AMAMI-OSHIMA ISLAND,k
2019/06/20 07:42:25,6/20/19,7:42:25,0.05,34.861,0.15,135.636,0.16,12.2,0.7,0.6V,KYOTO OSAKA BORDER REG  A,
2019/06/20 07:43:02,6/20/19,7:43:02,0.19,38.602,0.63,139.453,0.68,8.4,2.3,0.3V,W OFF YAMAGATA PREF  k,
2019/06/20 07:43:17,6/20/19,7:43:17,0.09,38.601,0.28,139.4,0.28,12.2,1.1,1.0V,OFF N NIIGATA PREF  A,
2019/06/20 07:43:26,6/20/19,7:43:26,0.02,41.866,0.08,140.953,0.1,1,,0.3V,OSHIMA PEN REG HOKKAIDO,s
2019/06/20 07:43:49,6/20/19,7:43:49,0.14,38.653,0.36,139.451,0.61,11.3,1.4,1.0V,W OFF YAMAGATA PREF  A,
2019/06/20 07:44:34,6/20/19,7:44:34,0.11,28.512,0.41,129.569,0.23,0,,2.1v,NEAR AMAMI-OSHIMA ISLAND,K
2019/06/20 07:46:41,6/20/19,7:46:41,0.2,41.099,0.25,140.803,0.89,10.5,1.6,0.0V,SHIMOKITA PENINSULA REG,A
2019/06/20 07:50:36,6/20/19,7:50:36,0.03,36.973,0.12,139.377,0.19,3.1,0.6,-0.1V,WESTERN FUKUSHIMA PREF  k,
2019/06/20 07:50:40,6/20/19,7:50:40,0.23,38.634,0.63,139.456,0.61,12.2,1.9,0.8V,W OFF YAMAGATA PREF  A,
