DateTime,Date,Time,TimeErr,Evla,EvlaErr,Evlo,EvloErr,Depth,Derr,Mag,,
2019/06/19 21:27:41,6/19/19,21:27:41,0.2,33.549,0.16,132.856,0.2,28.1,1.1,-0.5v,SW EHIME PREF  A,
2019/06/19 21:28:06,6/19/19,21:28:06,0.35,36.437,0.9,143.288,1.92,92,,2.9V,FAR E OFF CENTRAL HONSHU,k
2019/06/19 21:28:51,6/19/19,21:28:51,0.15,33.559,0.23,132.838,0.31,28.2,1,-0.3v,SW EHIME PREF  A,
2019/06/19 21:28:58,6/19/19,21:28:58,,33.608,,132.872,,36.1,,-0.1v,SW EHIME PREF  A,
2019/06/19 21:29:00,6/19/19,21:29:00,0.4,33.565,1.6,132.858,1.69,29.2,1.5,-0.1v,SW EHIME PREF  A,
2019/06/19 21:29:07,6/19/19,21:29:07,0.27,33.552,0.34,132.849,0.34,28.6,1.5,0.0v,SW EHIME PREF  A,
2019/06/19 21:29:17,6/19/19,21:29:17,,33.588,,132.88,,30.8,,0.0v,SW EHIME PREF  A,
2019/06/19 21:29:25,6/19/19,21:29:25,0.42,33.621,1.58,132.832,2.01,31.1,1.4,-0.2v,SW EHIME PREF  A,
2019/06/19 21:29:32,6/19/19,21:29:32,,33.593,,132.855,,37.5,,0.0v,SW EHIME PREF  A,
2019/06/19 21:29:36,6/19/19,21:29:36,0.31,33.947,0.35,133.708,0.36,27.3,1.8,-0.4v,TOKUSHIMA PREF  A,
2019/06/19 21:29:42,6/19/19,21:29:42,0.47,33.545,0.49,132.843,0.45,28.1,2.3,-0.2v,SW EHIME PREF  A,
2019/06/19 21:29:51,6/19/19,21:29:51,0.08,38.654,0.3,139.453,0.31,9.3,1.6,1.0V,W OFF YAMAGATA PREF  A,
2019/06/19 21:29:53,6/19/19,21:29:53,,33.59,,132.869,,30.6,,0.0v,SW EHIME PREF  A,
2019/06/19 21:30:01,6/19/19,21:30:01,,33.581,,132.869,,30.9,,0.0v,SW EHIME PREF  A,
2019/06/19 21:30:22,6/19/19,21:30:22,0.15,33.563,0.18,132.861,0.26,30.3,0.9,-0.2v,SW EHIME PREF  A,
2019/06/19 21:30:31,6/19/19,21:30:31,,33.584,,132.865,,30.9,,-0.1v,SW EHIME PREF  A,
2019/06/19 21:30:43,6/19/19,21:30:43,0.25,33.559,0.29,132.818,0.24,31.7,1.4,-0.1v,SW EHIME PREF  A,
2019/06/19 21:30:48,6/19/19,21:30:48,0.29,33.554,1.24,132.859,1.16,27.1,1,-0.1v,SW EHIME PREF  A,
2019/06/19 21:31:24,6/19/19,21:31:24,,33.581,,132.869,,30.9,,-0.1v,SW EHIME PREF  A,
2019/06/19 21:31:26,6/19/19,21:31:26,0.16,38.644,0.54,139.555,0.56,0,,0.6V,W OFF YAMAGATA PREF  A,
2019/06/19 21:31:55,6/19/19,21:31:55,,33.587,,132.871,,30.8,,-0.3v,SW EHIME PREF  A,
2019/06/19 21:32:05,6/19/19,21:32:05,0.11,38.639,0.46,139.447,0.71,12,1.5,0.3v,OFF N NIIGATA PREF  k,
2019/06/19 21:32:14,6/19/19,21:32:14,0.12,36.48,0.27,141.136,0.7,39.4,1.5,1.2V,E OFF IBARAKI PREF  A,
2019/06/19 21:32:42,6/19/19,21:32:42,0.14,33.565,0.22,132.834,0.21,27.7,1,0.0v,SW EHIME PREF  A,
2019/06/19 21:32:45,6/19/19,21:32:45,0.25,33.579,0.24,132.841,0.27,26.8,1.5,0.0v,SW EHIME PREF  A,
2019/06/19 21:32:54,6/19/19,21:32:53,,33.581,,132.862,,31.1,,-0.1v,SW EHIME PREF  A,
2019/06/19 21:33:03,6/19/19,21:33:03,,33.602,,132.87,,32.6,,-0.1v,SW EHIME PREF  A,
2019/06/19 21:33:09,6/19/19,21:33:09,0.12,39.359,0.42,142,0.68,56.5,0.8,0.2v,SOUTHERN IWATE PREF  A,
2019/06/19 21:35:01,6/19/19,21:35:01,0.16,41.048,0.43,142.028,1.33,55.5,2.7,2.0V,E OFF AOMORI PREF  K,
2019/06/19 21:35:31,6/19/19,21:35:31,,33.628,,132.857,,33.1,,-0.2v,SW EHIME PREF  A,
2019/06/19 21:35:35,6/19/19,21:35:35,0.36,33.609,0.34,132.829,0.37,29.8,2.1,-0.1v,SW EHIME PREF  A,
2019/06/19 21:35:36,6/19/19,21:35:36,0.08,38.611,0.29,139.432,0.26,13.6,1,1.0V,OFF N NIIGATA PREF  A,
2019/06/19 21:37:25,6/19/19,21:37:25,0.11,36.608,0.32,140.646,0.59,92,0.8,1.9V,NORTHERN IBARAKI PREF  K,
2019/06/19 21:37:25,6/19/19,21:37:25,,33.628,,132.857,,33.1,,-0.3v,SW EHIME PREF  A,
2019/06/19 21:38:26,6/19/19,21:38:26,0.2,33.577,0.26,132.849,0.26,30.4,1.1,0.0v,SW EHIME PREF  A,
2019/06/19 21:38:59,6/19/19,21:38:59,,33.605,,132.84,,31.6,,-0.1v,SW EHIME PREF  A,
2019/06/19 21:39:17,6/19/19,21:39:17,0.27,37.438,0.53,141.91,0.98,28.1,4.2,1.9V,E OFF FUKUSHIMA PREF  A,
2019/06/19 21:42:10,6/19/19,21:42:10,0.23,38.456,0.55,142.05,1.24,25.4,3.4,1.0V,E OFF MIYAGI PREF  A,
2019/06/19 21:43:07,6/19/19,21:43:07,0.06,38.69,0.23,139.511,0.32,12.4,1.2,1.2V,W OFF YAMAGATA PREF  A,
2019/06/19 21:45:00,6/19/19,21:45:00,0.41,47.169,1.57,142.058,2.5,12,,2.6V,SOUTH SAKHALIN  k,
2019/06/19 21:46:27,6/19/19,21:46:27,0.14,32.627,0.44,130.69,0.33,6.3,1.8,-0.3v,SOUTHERN KUMAMOTO PREF  A,
2019/06/19 21:49:41,6/19/19,21:49:41,0.32,33.597,0.35,132.85,0.45,29.1,2.1,-0.2v,SW EHIME PREF  A,
2019/06/19 21:49:44,6/19/19,21:49:44,,33.585,,132.886,,32.2,,-0.2v,SW EHIME PREF  A,
2019/06/19 21:50:06,6/19/19,21:50:06,,33.566,,132.875,,33.6,,-0.2v,SW EHIME PREF  A,
2019/06/19 21:52:30,6/19/19,21:52:30,,33.578,,132.886,,34.7,,-0.1v,SW EHIME PREF  A,
2019/06/19 21:52:36,6/19/19,21:52:36,0.21,33.554,0.2,132.852,0.23,26,1.2,-0.2v,SW EHIME PREF  A,
2019/06/19 21:52:56,6/19/19,21:52:56,0.36,33.596,0.34,132.829,0.37,30.2,2.1,-0.2v,SW EHIME PREF  A,
2019/06/19 21:53:14,6/19/19,21:53:14,,33.636,,132.864,,30.1,,-0.5v,SW EHIME PREF  A,
2019/06/19 21:53:18,6/19/19,21:53:18,0.19,33.635,0.15,132.827,0.21,26.5,1,-0.4v,SW EHIME PREF  A,
2019/06/19 21:53:43,6/19/19,21:53:43,0.25,33.543,0.2,132.856,0.26,29.6,1.4,-0.1v,SW EHIME PREF  A,
2019/06/19 21:54:10,6/19/19,21:54:10,0.2,33.603,0.26,132.855,0.26,35.3,1.1,-0.3v,SW EHIME PREF  A,
2019/06/19 21:54:36,6/19/19,21:54:36,0.2,33.574,0.26,132.869,0.26,29.5,1.1,-0.2v,SW EHIME PREF  A,
2019/06/19 21:55:16,6/19/19,21:55:16,0.43,38.627,0.93,139.424,1.43,0,,0.1v,OFF N NIIGATA PREF  a,
2019/06/19 21:55:55,6/19/19,21:55:55,0.02,38.412,0.08,139.552,0.07,10,,0.3v,NE NIIGATA PREF  a,
2019/06/19 21:56:09,6/19/19,21:56:09,,33.646,,132.887,,36.2,,-0.3v,SW EHIME PREF  A,
2019/06/19 21:56:39,6/19/19,21:56:39,,33.639,,132.893,,31.3,,-0.3v,SW EHIME PREF  A,
2019/06/19 21:56:46,6/19/19,21:56:46,0.06,38.653,0.2,139.456,0.28,11.8,1.1,1.7V,W OFF YAMAGATA PREF  K,
2019/06/19 21:56:52,6/19/19,21:56:52,,33.646,,132.887,,36.2,,-0.2v,SW EHIME PREF  A,
2019/06/19 21:57:26,6/19/19,21:57:26,0.19,33.636,0.15,132.844,0.21,26.3,1,-0.5v,SW EHIME PREF  A,
2019/06/19 21:57:29,6/19/19,21:57:29,0.36,33.623,0.27,132.868,0.36,28.6,2,0.0v,SW EHIME PREF  A,
2019/06/19 21:57:36,6/19/19,21:57:36,0.45,33.636,0.32,132.913,0.55,35.4,2.5,-0.4v,NE EHIME PREF  A,
2019/06/19 21:58:06,6/19/19,21:58:06,0.39,33.638,0.32,132.922,0.41,31.2,2.2,0.0v,NE EHIME PREF  A,
2019/06/19 21:58:08,6/19/19,21:58:08,0.38,33.809,0.56,133,0.48,27.6,2.2,-0.2v,NE EHIME PREF  A,
2019/06/19 21:58:10,6/19/19,21:58:10,0.35,33.662,0.34,132.857,0.39,36.2,2.1,-0.3v,NE EHIME PREF  A,
2019/06/19 21:58:14,6/19/19,21:58:14,,33.642,,132.895,,30.9,,-0.2v,SW EHIME PREF  A,
2019/06/19 21:58:24,6/19/19,21:58:24,,33.639,,132.889,,33.3,,0.0v,SW EHIME PREF  A,
2019/06/19 21:58:26,6/19/19,21:58:26,0.23,33.627,0.32,132.864,0.39,30.1,1.6,-0.1v,SW EHIME PREF  A,
2019/06/19 21:58:33,6/19/19,21:58:33,,33.807,,132.953,,30.1,,0.1v,NE EHIME PREF  A,
2019/06/19 21:58:46,6/19/19,21:58:46,0.53,33.601,1.68,132.895,1.37,31.1,2.6,-0.1v,SW EHIME PREF  A,
2019/06/19 21:59:06,6/19/19,21:59:06,0.19,33.609,0.2,132.863,0.26,30.5,1.1,-0.3v,SW EHIME PREF  A,
2019/06/19 21:59:30,6/19/19,21:59:30,0.09,38.602,0.26,139.37,0.28,10.3,1.1,0.7V,OFF N NIIGATA PREF  k,
2019/06/19 21:59:53,6/19/19,21:59:53,0.07,38.623,0.23,139.437,0.26,10.1,1,1.4V,OFF N NIIGATA PREF  A,
2019/06/19 21:59:56,6/19/19,21:59:56,0.23,33.613,0.32,132.855,0.39,29.6,1.6,-0.2v,SW EHIME PREF  A,
2019/06/19 22:00:04,6/19/19,22:00:04,,33.639,,132.893,,31.3,,-0.2v,SW EHIME PREF  A,
2019/06/19 22:00:07,6/19/19,22:00:07,0.33,33.618,0.31,132.858,0.33,28.3,1.8,-0.2v,SW EHIME PREF  A,
2019/06/19 22:00:16,6/19/19,22:00:16,0.19,33.613,0.18,132.857,0.22,31.3,1.1,-0.4v,SW EHIME PREF  A,
2019/06/19 22:00:29,6/19/19,22:00:29,0.23,33.669,0.32,132.888,0.39,36.2,1.6,-0.7v,NE EHIME PREF  A,
2019/06/19 22:00:47,6/19/19,22:00:47,0.23,38.592,0.63,139.398,0.52,13.1,2.4,0.1V,OFF N NIIGATA PREF  A,
2019/06/19 22:01:37,6/19/19,22:01:37,0.14,38.675,0.43,139.519,0.52,13.6,1.1,0.9V,W OFF YAMAGATA PREF  A,
2019/06/19 22:01:45,6/19/19,22:01:45,0.23,33.619,0.32,132.868,0.39,29.1,1.6,-0.7v,SW EHIME PREF  A,
2019/06/19 22:02:33,6/19/19,22:02:33,0.08,38.66,0.25,139.493,0.38,13.7,1.1,1.2V,W OFF YAMAGATA PREF  A,
2019/06/19 22:04:36,6/19/19,22:04:36,0.16,38.802,0.65,142.361,0.88,34.4,4.7,0.6v,E OFF MIYAGI PREF  k,
2019/06/19 22:04:53,6/19/19,22:04:53,0.12,32.69,0.53,132.14,0.34,33,1.7,0.4V,HYUGANADA REGION  A,
2019/06/19 22:05:28,6/19/19,22:05:28,0.15,40.06,0.42,142.001,0.95,62.5,1.1,0.1V,NE OFF IWATE PREF  A,
2019/06/19 22:09:16,6/19/19,22:09:16,0.18,38.642,0.68,139.316,0.64,11.5,2.6,0.9V,OFF N NIIGATA PREF  A,
2019/06/19 22:09:38,6/19/19,22:09:38,0.11,32.611,0.21,131.275,0.29,13.6,1,-0.1v,NORTHERN MIYAZAKI PREF  a,
2019/06/19 22:11:36,6/19/19,22:11:36,0.13,38.665,0.44,139.503,0.5,12.3,1.1,0.8V,W OFF YAMAGATA PREF  A,
2019/06/19 22:12:24,6/19/19,22:12:24,0.08,34.353,0.17,136.108,0.18,7.8,1.3,0.0V,SOUTHERN MIE PREF  A,
2019/06/19 22:12:40,6/19/19,22:12:40,0.34,38.598,0.96,139.412,0.72,0.9,4.8,0.5V,OFF N NIIGATA PREF  a,
2019/06/19 22:12:57,6/19/19,22:12:57,0.07,38.618,0.24,139.404,0.22,11.1,0.9,1.1V,OFF N NIIGATA PREF  A,
2019/06/19 22:18:34,6/19/19,22:18:34,0.25,35.293,0.42,138.512,1.11,20.4,2.3,-0.2V,MT. FUJI REGION  a,
2019/06/19 22:20:16,6/19/19,22:20:16,0.45,33.621,0.32,132.863,0.55,30.1,2.5,-0.4v,SW EHIME PREF  A,
2019/06/19 22:20:27,6/19/19,22:20:27,0.23,33.664,0.32,132.917,0.39,34.9,1.6,-0.6v,NE EHIME PREF  A,
2019/06/19 22:20:30,6/19/19,22:20:30,,33.645,,132.887,,32.4,,-0.6v,SW EHIME PREF  A,
2019/06/19 22:20:45,6/19/19,22:20:45,0.23,33.63,0.32,132.863,0.39,29.1,1.6,-0.7v,SW EHIME PREF  A,
2019/06/19 22:20:52,6/19/19,22:20:52,0.39,33.627,0.32,132.858,0.41,30.1,2.2,-0.1v,SW EHIME PREF  A,
2019/06/19 22:21:06,6/19/19,22:21:06,0.23,33.614,0.32,132.863,0.39,29.4,1.6,-0.7v,SW EHIME PREF  A,
2019/06/19 22:21:34,6/19/19,22:21:34,0.05,38.6,0.19,139.422,0.21,11.2,0.7,1.4V,OFF N NIIGATA PREF  A,
2019/06/19 22:22:50,6/19/19,22:22:50,0.12,38.602,0.54,139.39,0.41,12.5,1.8,0.5V,OFF N NIIGATA PREF  A,
2019/06/19 22:22:55,6/19/19,22:22:55,,33.653,,132.895,,33.5,,-0.6v,NE EHIME PREF  A,
2019/06/19 22:24:35,6/19/19,22:24:35,0.5,39.082,1.86,143.301,2.79,78,,1.4V,FAR E OFF SANRIKU  s,
2019/06/19 22:25:14,6/19/19,22:25:14,0.19,33.637,0.15,132.827,0.21,26.4,1,0.0v,SW EHIME PREF  A,
2019/06/19 22:25:21,6/19/19,22:25:21,0.19,33.601,0.15,132.845,0.21,26.1,1,0.0v,SW EHIME PREF  A,
2019/06/19 22:25:39,6/19/19,22:25:39,0.42,33.614,0.53,132.854,0.4,28.3,2,0.0v,SW EHIME PREF  A,
2019/06/19 22:25:51,6/19/19,22:25:51,,33.646,,132.887,,36.2,,0.0v,SW EHIME PREF  A,
2019/06/19 22:25:51,6/19/19,22:25:51,0.12,36.488,0.59,139.915,1.27,92,1,0.8V,SOUTHERN TOCHIGI PREF  A,
2019/06/19 22:26:00,6/19/19,22:26:00,0.35,33.611,1.4,132.889,1.31,30.4,1.3,0.3v,SW EHIME PREF  A,
2019/06/19 22:26:14,6/19/19,22:26:14,,33.639,,132.889,,33.3,,0.1v,SW EHIME PREF  A,
2019/06/19 22:26:29,6/19/19,22:26:29,,33.662,,132.877,,33.9,,-0.1v,NE EHIME PREF  A,
2019/06/19 22:26:34,6/19/19,22:26:34,0.06,38.592,0.2,139.464,0.21,12.8,0.7,1.5V,OFF N NIIGATA PREF  A,
2019/06/19 22:27:11,6/19/19,22:27:11,0.21,38.667,0.57,139.474,1.14,15.6,1.9,0.4V,W OFF YAMAGATA PREF  a,
2019/06/19 22:27:31,6/19/19,22:27:31,0.05,38.662,0.17,139.476,0.25,12.8,0.9,2.1V,W OFF YAMAGATA PREF  K,
2019/06/19 22:30:31,6/19/19,22:30:31,0.07,38.602,0.24,139.373,0.25,11.4,0.9,1.5V,OFF N NIIGATA PREF  k,
2019/06/19 22:30:39,6/19/19,22:30:39,0.14,36.438,0.27,140.987,0.81,39.5,1.2,1.2V,E OFF IBARAKI PREF  A,
2019/06/19 22:30:47,6/19/19,22:30:47,0.11,38.635,0.34,139.472,0.4,12.8,1,1.3V,W OFF YAMAGATA PREF  k,
2019/06/19 22:31:01,6/19/19,22:31:01,0.03,32.268,0.11,130.506,0.12,4.5,1,1.0V,SOUTHERN KUMAMOTO PREF  A,
2019/06/19 22:31:14,6/19/19,22:31:14,0.11,38.596,0.33,139.435,0.28,13.3,1.2,1.1v,OFF N NIIGATA PREF  A,
2019/06/19 22:31:54,6/19/19,22:31:54,0.11,38.67,0.39,139.475,0.33,11.6,1.4,0.9V,W OFF YAMAGATA PREF  A,
2019/06/19 22:32:33,6/19/19,22:32:33,0.08,35.898,0.16,138.122,0.22,6.2,0.8,-0.5V,AKAISHI MOUNTAINS REG  A,
2019/06/19 22:32:42,6/19/19,22:32:42,0.18,34.199,0.46,135.064,0.63,9.6,1.4,0.4v,NW WAKAYAMA PREF  A,
2019/06/19 22:32:42,6/19/19,22:32:42,0.12,37.697,0.33,139.998,0.28,8.5,1.8,0.3V,WESTERN FUKUSHIMA PREF  A,
2019/06/19 22:34:00,6/19/19,22:34:00,0.1,31.971,0.25,130.46,0.36,8.2,1.1,-0.3v,NW KAGOSHIMA PREF  A,
2019/06/19 22:34:59,6/19/19,22:34:59,0.47,40.128,0.57,141.56,0.8,11.1,4.8,-0.3v,NORTHERN IWATE PREF  a,
2019/06/19 22:35:15,6/19/19,22:35:15,0.2,37.688,0.43,141.982,0.85,28,3.4,1.3V,E OFF FUKUSHIMA PREF  A,
2019/06/19 22:35:53,6/19/19,22:35:53,0.12,24.616,0.39,123.806,0.32,0,,1.8V,NW OFF ISHIGAKIJIMA IS  K,
2019/06/19 22:36:10,6/19/19,22:36:10,0.2,38.558,0.87,139.441,0.66,9,,0.5v,OFF N NIIGATA PREF  A,
2019/06/19 22:36:36,6/19/19,22:36:36,0.03,33.849,0.2,134.968,0.08,11.9,0.6,0.6V,S PART OF KII CHANNEL  k,
2019/06/19 22:37:14,6/19/19,22:37:14,0.1,38.575,0.27,139.403,0.28,12.3,1.1,0.8V,OFF N NIIGATA PREF  A,
2019/06/19 22:38:11,6/19/19,22:38:11,0.05,34.851,0.14,137.282,0.17,38.5,0.5,1.9V,MIKAWA BAY REGION  K,
2019/06/19 22:38:31,6/19/19,22:38:31,0.1,38.609,0.33,139.367,0.33,9.8,1.3,1.0V,OFF N NIIGATA PREF  A,
2019/06/19 22:39:33,6/19/19,22:39:33,0.43,38.657,1.22,139.497,1.56,9.6,4.6,0.3V,W OFF YAMAGATA PREF  A,
2019/06/19 22:40:21,6/19/19,22:40:21,0.06,38.65,0.2,139.455,0.29,11.2,1.2,2.0V,W OFF YAMAGATA PREF  K,
2019/06/19 22:41:11,6/19/19,22:41:11,0.11,33.573,0.3,135.178,0.37,28.2,0.8,0.3v,S PART OF KII CHANNEL  A,
2019/06/19 22:41:30,6/19/19,22:41:30,0.46,34.771,0.92,141.353,2.57,34,,,E OFF BOSO PENINSULA  k,
2019/06/19 22:42:57,6/19/19,22:42:57,0.27,38.636,0.82,139.378,0.68,10.7,3.3,0.7V,OFF N NIIGATA PREF  A,
2019/06/19 22:43:44,6/19/19,22:43:44,0.14,24.192,0.54,124.221,0.54,11.2,2.1,0.7v,NEAR ISHIGAKIJIMA ISLAND,A
2019/06/19 22:45:33,6/19/19,22:45:33,0.06,35.142,0.15,135.658,0.17,13.4,0.7,0.4V,MID KYOTO PREF  A,
2019/06/19 22:45:33,6/19/19,22:45:33,0.09,38.683,0.27,139.511,0.43,12.4,1,0.9V,W OFF YAMAGATA PREF  A,
2019/06/19 22:46:11,6/19/19,22:46:11,0.39,38.627,0.89,139.451,2.04,14.4,4.1,0.2v,W OFF YAMAGATA PREF  A,
2019/06/19 22:46:35,6/19/19,22:46:35,0.26,33.555,0.22,132.925,0.24,30.9,1.3,-0.1V,SW EHIME PREF  S,
2019/06/19 22:47:30,6/19/19,22:47:30,,33.628,,132.857,,33.1,,-0.1v,SW EHIME PREF  A,
2019/06/19 22:48:19,6/19/19,22:48:19,0.2,33.571,0.21,132.836,0.24,30.2,1.1,-0.1v,SW EHIME PREF  A,
2019/06/19 22:48:21,6/19/19,22:48:21,0.24,33.589,0.24,132.852,0.26,33.2,1.3,-0.2v,SW EHIME PREF  A,
2019/06/19 22:48:34,6/19/19,22:48:34,,33.571,,132.886,,30.6,,0.1v,SW EHIME PREF  A,
2019/06/19 22:48:45,6/19/19,22:48:45,0.14,33.59,0.22,132.872,0.21,31.2,1,0.3v,SW EHIME PREF  A,
2019/06/19 22:48:51,6/19/19,22:48:51,,33.584,,132.882,,31.2,,0.1v,SW EHIME PREF  A,
2019/06/19 22:48:54,6/19/19,22:48:54,0.15,33.578,0.23,132.92,0.31,35.3,1,0.1v,SW EHIME PREF  A,
2019/06/19 22:48:56,6/19/19,22:48:56,0.19,33.559,0.19,132.835,0.25,31,1.1,0.2v,SW EHIME PREF  A,
2019/06/19 22:49:03,6/19/19,22:49:03,0.14,33.555,0.22,132.833,0.21,27.5,1,0.1v,SW EHIME PREF  A,
2019/06/19 22:49:09,6/19/19,22:49:09,0.31,33.574,1.15,132.839,1.05,27.8,1.3,0.0v,SW EHIME PREF  A,
2019/06/19 22:49:36,6/19/19,22:49:36,,33.588,,132.873,,28.2,,-0.3v,SW EHIME PREF  A,
2019/06/19 22:50:26,6/19/19,22:50:26,0.2,33.606,0.26,132.833,0.26,28.8,1.1,0.0v,SW EHIME PREF  A,
2019/06/19 22:50:32,6/19/19,22:50:32,0.2,33.569,0.26,132.844,0.26,29.2,1.1,-0.1v,SW EHIME PREF  A,
2019/06/19 22:50:47,6/19/19,22:50:47,,33.629,,132.875,,30.2,,0.0v,SW EHIME PREF  A,
2019/06/19 22:50:49,6/19/19,22:50:49,0.2,33.572,0.18,132.886,0.23,26.8,1.2,-0.3v,SW EHIME PREF  A,
2019/06/19 22:50:56,6/19/19,22:50:56,0.31,44.88,1.21,141.739,2.14,264.7,2.6,2.3V,SOYA REGION  K,
2019/06/19 22:51:41,6/19/19,22:51:41,0.16,38.57,0.36,139.393,0.34,11.7,1.9,0.5V,OFF N NIIGATA PREF  A,
2019/06/19 22:52:32,6/19/19,22:52:32,0.15,33.683,0.78,134.647,0.52,33.9,1.9,0.4V,SE OFF SHIKOKU  A,
2019/06/19 22:53:08,6/19/19,22:53:08,0.24,33.613,0.24,132.822,0.22,29.9,1.4,-0.5v,SW EHIME PREF  A,
2019/06/19 22:54:12,6/19/19,22:54:12,0.24,38.674,0.67,139.488,0.83,12.3,2.5,0.8v,W OFF YAMAGATA PREF  A,
2019/06/19 22:55:09,6/19/19,22:55:09,0.24,33.616,0.24,132.875,0.22,26.2,1.4,-0.4v,SW EHIME PREF  A,
2019/06/19 22:55:21,6/19/19,22:55:21,0.19,33.637,0.15,132.84,0.21,26.9,1,-0.6v,SW EHIME PREF  A,
2019/06/19 22:55:26,6/19/19,22:55:26,0.32,42.069,0.64,139.209,1.33,7.3,2,0.9V,SW OFF HOKKAIDO  A,
2019/06/19 22:55:32,6/19/19,22:55:32,0.19,33.626,0.15,132.838,0.21,27.2,1,-0.6v,SW EHIME PREF  A,
2019/06/19 22:56:02,6/19/19,22:56:02,0.19,33.636,0.15,132.827,0.21,26.2,1,-0.7v,SW EHIME PREF  A,
2019/06/19 22:56:09,6/19/19,22:56:09,0.24,33.613,0.26,132.869,0.33,24.5,1.6,-0.2v,SW EHIME PREF  A,
2019/06/19 22:56:13,6/19/19,22:56:13,,33.636,,132.864,,30.1,,-0.1v,SW EHIME PREF  A,
2019/06/19 22:56:16,6/19/19,22:56:16,0.39,33.622,0.36,132.906,0.46,28.7,2.4,-0.2v,NE EHIME PREF  A,
2019/06/19 22:56:28,6/19/19,22:56:28,0.23,33.617,0.32,132.857,0.39,28.1,1.6,-0.7v,SW EHIME PREF  A,
2019/06/19 22:56:57,6/19/19,22:56:57,0.1,38.546,0.31,139.431,0.41,14.8,1.2,1.3V,OFF N NIIGATA PREF  A,
2019/06/19 22:59:30,6/19/19,22:59:30,0.05,38.618,0.16,139.435,0.19,10.8,0.8,1.6V,OFF N NIIGATA PREF  A,
2019/06/19 23:00:32,6/19/19,23:00:32,0.07,41.793,0.24,139.867,0.24,15.2,1.7,0.3V,SW OFF HOKKAIDO  A,
2019/06/19 23:01:10,6/19/19,23:01:10,0.37,38.66,0.92,139.462,2.07,15.1,3.8,0.6v,W OFF YAMAGATA PREF  k,
2019/06/19 23:01:27,6/19/19,23:01:27,0.06,38.594,0.23,139.438,0.23,10,1,1.0V,OFF N NIIGATA PREF  A,
2019/06/19 23:03:12,6/19/19,23:03:12,0.14,38.566,0.42,139.406,0.32,13.1,1.5,0.2V,OFF N NIIGATA PREF  A,
2019/06/19 23:04:15,6/19/19,23:04:15,0.06,35.392,0.2,133.849,0.16,8.8,0.6,0.5V,EASTERN TOTTORI PREF  A,
2019/06/19 23:04:46,6/19/19,23:04:46,0.19,38.634,0.46,139.44,0.65,10.7,1.7,0.4v,OFF N NIIGATA PREF  A,
2019/06/19 23:05:51,6/19/19,23:05:51,0.29,38.58,0.73,139.44,0.73,14.7,2.4,0.0V,OFF N NIIGATA PREF  k,
2019/06/19 23:07:46,6/19/19,23:07:46,0.04,35.817,0.11,138.055,0.15,8.4,0.5,0.0V,AKAISHI MOUNTAINS REG  A,
2019/06/19 23:08:42,6/19/19,23:08:42,0.36,28.86,1.61,128.792,1.97,93,,2.0v,NEAR TOKARA ISLANDS  K,
2019/06/19 23:11:05,6/19/19,23:11:05,0.08,43.111,1.88,141.721,1.37,144,,1.2V,ISHIKARI DEPRESSION  k,
2019/06/19 23:13:01,6/19/19,23:13:01,0.1,39.427,0.25,142.402,0.45,32.1,0.8,0.2v,E OFF IWATE PREF  s,
2019/06/19 23:15:18,6/19/19,23:15:18,0.23,38.643,0.65,139.476,0.63,14.3,1.9,0.5V,W OFF YAMAGATA PREF  k,
2019/06/19 23:16:53,6/19/19,23:16:53,0.15,31.19,0.4,131.545,0.65,25.8,1.1,1.6V,SE OFF OSUMI PEN  K,
2019/06/19 23:17:24,6/19/19,23:17:24,0.32,24.234,1.04,125.177,0.67,0,,,NEAR MIYAKOJIMA ISLAND  K,
2019/06/19 23:17:39,6/19/19,23:17:39,0.08,38.6,0.25,139.388,0.31,9.7,1.2,1.1V,OFF N NIIGATA PREF  A,
2019/06/19 23:17:46,6/19/19,23:17:46,0.24,33.627,0.24,132.822,0.22,28.3,1.4,-0.4v,SW EHIME PREF  A,
2019/06/19 23:18:42,6/19/19,23:18:42,0.06,38.616,0.24,139.444,0.25,11,1,1.0V,OFF N NIIGATA PREF  A,
2019/06/19 23:19:17,6/19/19,23:19:17,0.24,33.648,0.24,132.898,0.22,26.6,1.4,-0.5v,SW EHIME PREF  A,
2019/06/19 23:19:52,6/19/19,23:19:52,0.13,33.723,0.75,134.921,0.23,38.9,1.5,0.1v,S PART OF KII CHANNEL  A,
2019/06/19 23:19:58,6/19/19,23:19:58,0.04,35.236,0.13,133.395,0.14,7.2,0.5,-0.2V,WESTERN TOTTORI PREF  A,
2019/06/19 23:20:07,6/19/19,23:20:07,0.23,34.181,0.72,135.581,1,61.3,1.7,0.0V,NE WAKAYAMA PREF  A,
2019/06/19 23:20:14,6/19/19,23:20:14,0.04,32.31,0.13,130.541,0.19,5.4,0.7,0.3V,SOUTHERN KUMAMOTO PREF  k,
2019/06/19 23:20:33,6/19/19,23:20:33,0.24,38.642,0.68,139.435,0.43,11.5,2.8,0.5V,OFF N NIIGATA PREF  k,
2019/06/19 23:20:53,6/19/19,23:20:53,0.08,38.627,0.33,139.447,0.27,13,0.9,1.0V,OFF N NIIGATA PREF  A,
2019/06/19 23:21:37,6/19/19,23:21:37,0.25,38.602,0.65,139.495,0.44,15.3,2.4,0.5v,W OFF YAMAGATA PREF  k,
2019/06/19 23:22:15,6/19/19,23:22:15,,33.628,,132.857,,33.1,,-0.2v,SW EHIME PREF  A,
