DateTime,Date,Time,TimeErr,Evla,EvlaErr,Evlo,EvloErr,Depth,Derr,Mag,,,,,,,,,,,,
2019-06-18 22:56:00,6/18/19,22:56:57,0.087,38.5745,0.4,139.413,0.4,11.3,0.9,2.5,,,,,,,,,,,,
2019-06-18 22:57:00,6/18/19,22:57:04,0.345,38.1715,2.1,139.446,1.9,8.2,3.3,1.8,,,,,,,,,,,,
2019-06-18 22:58:00,6/18/19,22:58:10,0.118,43.0983,2,146.7365,1.2,55.1,2.2,4,,,,,,,,,,,,
2019-06-18 22:58:00,6/18/19,22:58:30,0.141,38.6365,0.6,139.444,0.8,8.7,2,2.5,,,,,,,,,,,,
2019-06-18 23:00:00,6/18/19,23:00:13,0.036,38.6117,0.2,139.4278,0.2,12.2,0.5,2.6,,,,,,,,,,,,
2019-06-18 23:01:00,6/18/19,23:01:35,0.057,35.1577,0.3,135.8702,0.3,16,0.8,0.4,,,,,,,,,,,,
2019-06-18 23:02:00,6/18/19,23:02:38,0.062,38.5695,0.3,139.3835,0.3,11.2,0.7,2.5,,,,,,,,,,,,
2019-06-18 23:02:00,6/18/19,23:02:40,0.053,36.7552,0.3,140.5788,0.4,7.3,0.8,1,,,,,,,,,,,,
2019-06-18 23:02:00,6/18/19,23:02:45,0.253,38.5523,1.3,139.3864,1.5,10.5,2.8,2.4,,,,,,,,,,,,
2019-06-18 23:04:00,6/18/19,23:04:28,0.082,38.664,0.4,139.4681,0.5,12.7,0.7,2.2,,,,,,,,,,,,
2019-06-18 23:05:00,6/18/19,23:05:58,0.051,38.5861,0.3,139.4103,0.3,10.4,0.7,2.8,,,,,,,,,,,,
2019-06-18 23:07:00,6/18/19,23:07:03,0.06,36.5567,0.3,140.475,0.5,65.4,0.5,1.5,,,,,,,,,,,,
2019-06-18 23:07:00,6/18/19,23:07:24,0.028,38.8115,0.2,140.7038,0.2,4.7,0.8,1.8,,,,,,,,,,,,
2019-06-18 23:08:00,6/18/19,23:08:57,0.06,38.5669,0.3,139.3963,0.2,10.5,0.7,2.8,,,,,,,,,,,,
2019-06-18 23:09:00,6/18/19,23:09:34,0.045,38.6554,0.3,139.4461,0.3,10.1,0.8,3.5,,,,,,,,,,,,
2019-06-18 23:10:00,6/18/19,23:10:29,0.053,38.6476,0.3,139.4514,0.3,9.7,0.9,3.3,,,,,,,,,,,,
2019-06-18 23:12:00,6/18/19,23:12:17,0.059,38.6311,0.4,139.4341,0.3,9.4,1,2.9,,,,,,,,,,,,
2019-06-18 23:14:00,6/18/19,23:14:46,0.042,38.6387,0.3,139.4582,0.2,11.7,0.6,3.8,,,,,,,,,,,,
2019-06-18 23:15:00,6/18/19,23:15:51,0.051,38.6719,0.4,139.5088,0.4,12.3,0.9,2.7,,,,,,,,,,,,
2019-06-18 23:17:00,6/18/19,23:17:45,0.025,34.8982,0.2,135.5678,0.2,8.5,0.6,1.1,,,,,,,,,,,,
2019-06-18 23:18:00,6/18/19,23:18:36,0.188,38.5799,1,139.3992,0.6,16,1.5,2.2,,,,,,,,,,,,
2019-06-18 23:19:00,6/18/19,23:19:20,0.05,38.5877,0.3,139.4128,0.3,10.6,0.7,2.5,,,,,,,,,,,,
2019-06-18 23:20:00,6/18/19,23:20:18,0.058,38.6166,0.3,139.5225,0.3,12.2,0.5,2.8,,,,,,,,,,,,
2019-06-18 23:21:00,6/18/19,23:21:09,0.087,38.6773,0.4,139.5335,0.7,13.9,0.9,2.6,,,,,,,,,,,,
2019-06-18 23:22:00,6/18/19,23:22:42,0.053,38.6168,0.4,139.4459,0.3,11.5,0.9,2.2,,,,,,,,,,,,
2019-06-18 23:24:00,6/18/19,23:24:22,0.092,38.6478,0.4,139.4571,0.5,11.7,0.8,2.6,,,,,,,,,,,,
2019-06-18 23:26:00,6/18/19,23:26:10,0.036,32.7913,0.3,130.805,0.2,7.7,0.7,0.4,,,,,,,,,,,,
2019-06-18 23:26:00,6/18/19,23:26:36,0.077,38.6206,0.4,139.4589,0.4,11.7,0.7,2.5,,,,,,,,,,,,
2019-06-18 23:30:00,6/18/19,23:30:27,0.039,38.667,0.2,139.5489,0.3,12.9,0.5,2.3,,,,,,,,,,,,
2019-06-18 23:32:00,6/18/19,23:32:00,0.186,38.6189,0.9,139.4096,0.9,2.3,4.1,2.3,,,,,,,,,,,,
2019-06-18 23:32:00,6/18/19,23:32:48,0.057,35.3948,0.5,133.8478,0.3,6.1,0.7,0.6,,,,,,,,,,,,
2019-06-18 23:33:00,6/18/19,23:33:22,0.1,38.7126,0.4,139.5372,0.7,13.1,0.6,1.6,,,,,,,,,,,,
2019-06-18 23:34:00,6/18/19,23:34:07,0.149,35.6564,0.7,140.1164,0.7,67.5,1.3,1.4,,,,,,,,,,,,
2019-06-18 23:34:00,6/18/19,23:34:12,0.031,38.6004,0.2,139.4223,0.2,10.6,0.4,2.4,,,,,,,,,,,,
2019-06-18 23:36:00,6/18/19,23:36:53,0.451,38.4771,2.5,139.5165,2.1,7.9,2.9,1.6,,,,,,,,,,,,
2019-06-18 23:37:00,6/18/19,23:37:09,0.046,38.5914,0.3,139.3919,0.3,10.8,0.6,2.2,,,,,,,,,,,,
2019-06-18 23:38:00,6/18/19,23:38:49,0.03,38.6146,0.2,139.4301,0.2,8.6,0.5,2.4,,,,,,,,,,,,
2019-06-18 23:41:00,6/18/19,23:41:15,0.047,38.6,0.3,139.4244,0.3,11.2,0.6,3.3,,,,,,,,,,,,
2019-06-18 23:41:00,6/18/19,23:41:17,0.05,33.5139,0.2,134.3885,0.3,29,0.5,1.3,,,,,,,,,,,,
2019-06-18 23:42:00,6/18/19,23:42:48,0.177,36.8085,1,140.6083,1.8,5.3,1.4,0.1,,,,,,,,,,,,
2019-06-18 23:42:00,6/18/19,23:42:53,0.055,38.578,0.3,139.4216,0.3,5.1,1.1,2,,,,,,,,,,,,
2019-06-18 23:44:00,6/18/19,23:44:05,0.041,38.6113,0.3,139.4582,0.2,10.9,0.5,2.4,,,,,,,,,,,,
2019-06-18 23:44:00,6/18/19,23:44:38,0.046,38.6739,0.3,139.5078,0.3,12.8,0.7,1.9,,,,,,,,,,,,
2019-06-18 23:47:00,6/18/19,23:47:04,0.057,38.6392,0.3,139.4405,0.4,11.8,0.7,2.3,,,,,,,,,,,,
2019-06-18 23:48:00,6/18/19,23:48:41,0.084,38.6484,0.4,139.5311,0.5,12.4,0.6,1.9,,,,,,,,,,,,
2019-06-18 23:49:00,6/18/19,23:49:02,0.307,38.5899,2,139.5455,2,39.4,2.5,2.5,,,,,,,,,,,,
2019-06-18 23:50:00,6/18/19,23:50:16,0.055,32.7841,0.3,130.8165,0.3,10.9,0.9,0.4,,,,,,,,,,,,
2019-06-18 23:51:00,6/18/19,23:51:33,0.039,38.569,0.2,139.4036,0.2,10.9,0.5,2,,,,,,,,,,,,
2019-06-18 23:55:00,6/18/19,23:55:15,0.033,38.5989,0.2,139.4041,0.2,10.9,0.4,2.8,,,,,,,,,,,,
2019-06-18 23:56:00,6/18/19,23:56:07,0.097,38.6343,0.6,139.441,0.5,9.5,1.1,1.9,,,,,,,,,,,,
2019-06-18 23:57:00,6/18/19,23:57:50,0.051,38.588,0.3,139.4027,0.3,10.4,0.7,3.5,,,,,,,,,,,,
2019-06-18 23:58:00,6/18/19,23:58:47,0.053,38.6523,0.4,139.4595,0.3,11.4,0.8,2.5,,,,,,,,,,,,
2019-06-18 23:59:00,6/18/19,23:59:52,0.028,38.6081,0.3,139.4288,0.1,10.4,0.4,2.1,,,,,,,,,,,,
2019-06-19 00:01:00,6/19/19,0:01:23,0.059,35.371,0.3,133.7455,0.4,5.1,0.5,0,,,,,,,,,,,,
2019-06-19 00:02:00,6/19/19,0:02:02,0.033,38.6222,0.2,139.4256,0.2,10.1,0.5,2,,,,,,,,,,,,
2019-06-19 00:03:00,6/19/19,0:03:45,0.023,33.0273,0.2,131.1894,0.1,9.7,0.4,0.6,,,,,,,,,,,,
2019-06-19 00:05:00,6/19/19,0:05:27,0.044,38.6236,0.3,139.4183,0.3,9.2,0.7,2.9,,,,,,,,,,,,
2019-06-19 00:06:00,6/19/19,0:06:41,0.086,38.5954,0.5,139.3796,0.3,11.8,0.8,2.3,,,,,,,,,,,,
2019-06-19 00:07:00,6/19/19,0:07:00,0.038,38.6385,0.3,139.4917,0.3,12.5,0.5,3.6,,,,,,,,,,,,
2019-06-19 00:07:00,6/19/19,0:07:44,0.042,38.6326,0.3,139.4247,0.2,9.5,0.7,3,,,,,,,,,,,,
2019-06-19 00:08:00,6/19/19,0:08:32,0.047,38.5672,0.3,139.4067,0.2,10.9,0.6,2,,,,,,,,,,,,
2019-06-19 00:08:00,6/19/19,0:08:54,0.058,36.1828,0.3,137.9747,0.3,9.5,0.7,0.3,,,,,,,,,,,,
2019-06-19 00:10:00,6/19/19,0:10:12,0.036,38.6141,0.2,139.4043,0.2,6.8,0.6,2.5,,,,,,,,,,,,
2019-06-19 00:14:00,6/19/19,0:14:06,0.685,38.2376,3.1,139.5243,3.3,38.5,6.7,2.6,,,,,,,,,,,,
2019-06-19 00:15:00,6/19/19,0:15:57,0.059,38.6326,0.4,139.4141,0.3,9.5,0.9,2.5,,,,,,,,,,,,
2019-06-19 00:15:00,6/19/19,0:15:58,0.171,38.5486,1,139.3843,1.9,32.6,1.8,2.5,,,,,,,,,,,,
2019-06-19 00:16:00,6/19/19,0:16:12,0.06,35.5622,0.3,139.3733,0.3,25.6,0.6,1.6,,,,,,,,,,,,
2019-06-19 00:18:00,6/19/19,0:18:31,0.03,38.6507,0.2,139.4543,0.2,10.4,0.5,2.6,,,,,,,,,,,,
2019-06-19 00:20:00,6/19/19,0:20:20,0.038,38.6167,0.2,139.4515,0.2,10.7,0.5,2.4,,,,,,,,,,,,
2019-06-19 00:21:00,6/19/19,0:21:47,0.784,38.5756,4,139.278,3.7,27.3,5,1.6,,,,,,,,,,,,
2019-06-19 00:22:00,6/19/19,0:22:25,0.067,38.628,0.4,139.4552,0.4,5,1.3,1.7,,,,,,,,,,,,
2019-06-19 00:23:00,6/19/19,0:23:24,0.052,38.6229,0.4,139.4247,0.2,10.6,0.6,1.5,,,,,,,,,,,,
2019-06-19 00:23:00,6/19/19,0:23:59,0.042,38.6164,0.3,139.4267,0.2,10.2,0.7,3.8,,,,,,,,,,,,
2019-06-19 00:25:00,6/19/19,0:25:32,0.057,38.6095,0.4,139.4153,0.3,7,1.1,2.2,,,,,,,,,,,,
2019-06-19 00:26:00,6/19/19,0:26:29,0.346,38.3184,2.1,139.5874,2.2,8.9,3.5,1,,,,,,,,,,,,
2019-06-19 00:27:00,6/19/19,0:27:06,0.041,38.6187,0.3,139.4484,0.2,10.5,0.6,3.2,,,,,,,,,,,,
2019-06-19 00:28:00,6/19/19,0:28:26,0.04,38.5581,0.2,139.4003,0.2,8.7,0.6,2.4,,,,,,,,,,,,
2019-06-19 00:33:00,6/19/19,0:33:03,0.485,38.6607,3.2,139.4287,1.3,8,5.1,1.9,,,,,,,,,,,,
2019-06-19 00:35:00,6/19/19,0:35:10,0.032,38.6256,0.2,139.4302,0.2,10.3,0.5,2.9,,,,,,,,,,,,
2019-06-19 00:38:00,6/19/19,0:38:21,0.072,38.6056,0.6,139.4527,0.3,14.2,0.7,2,,,,,,,,,,,,
2019-06-19 00:39:00,6/19/19,0:39:34,0.042,38.6279,0.3,139.4222,0.3,10,0.7,1.9,,,,,,,,,,,,
2019-06-19 00:41:00,6/19/19,0:41:17,0.351,38.5106,1.7,139.4612,1.8,26.5,3.2,2,,,,,,,,,,,,
2019-06-19 00:42:00,6/19/19,0:42:41,0.252,38.4516,1.3,139.5428,1.4,20.7,2.6,1.9,,,,,,,,,,,,
2019-06-19 00:45:00,6/19/19,0:45:23,0.04,38.5929,0.3,139.432,0.2,12,0.5,1.9,,,,,,,,,,,,
2019-06-19 00:45:00,6/19/19,0:45:49,0.078,39.1655,0.3,142.19,0.7,28.4,0.7,1.4,,,,,,,,,,,,
2019-06-19 00:46:00,6/19/19,0:46:45,0.052,38.6131,0.3,139.4011,0.3,10.5,0.7,1.6,,,,,,,,,,,,
2019-06-19 00:48:00,6/19/19,0:48:16,0.1,38.6157,0.7,139.4417,0.4,0.1,3.2,1.6,,,,,,,,,,,,
2019-06-19 00:49:00,6/19/19,0:49:04,0.113,38.6554,0.7,139.5146,0.7,7.2,2.4,2.3,,,,,,,,,,,,
2019-06-19 00:49:00,6/19/19,0:49:20,0.057,38.6419,0.3,139.4597,0.4,10,0.5,2.5,,,,,,,,,,,,
2019-06-19 00:53:00,6/19/19,0:53:28,0.384,38.5501,1.8,139.3713,1.9,6.5,5.6,1.2,,,,,,,,,,,,
2019-06-19 00:54:00,6/19/19,0:54:49,0.144,32.6751,0.7,130.7145,0.6,15.5,1.5,0.2,,,,,,,,,,,,
2019-06-19 00:56:00,6/19/19,0:56:21,0.324,36.4457,1.4,141.0224,2.6,33.4,4.1,1,,,,,,,,,,,,
2019-06-19 00:57:00,6/19/19,0:57:25,0.044,38.5648,0.3,139.3997,0.2,10.1,0.6,4.6,,,,,,,,,,,,
2019-06-19 00:57:00,6/19/19,0:57:43,0.474,35.8843,2.4,137.7137,2.3,21.4,3.9,0.6,,,,,,,,,,,,
2019-06-19 00:58:00,6/19/19,0:58:45,0.756,35.4203,3.2,133.7609,3.3,13.2,3.9,0.7,,,,,,,,,,,,
2019-06-19 00:58:00,6/19/19,0:58:59,0.124,34.8899,0.7,139.8074,0.4,54.3,1.1,2.1,,,,,,,,,,,,
2019-06-19 01:01:00,6/19/19,1:01:06,0.047,38.5969,0.3,139.3936,0.3,12.2,0.5,2.2,,,,,,,,,,,,
2019-06-19 01:02:00,6/19/19,1:02:54,0.077,35.5516,0.4,139.385,0.4,24.8,0.8,0.9,,,,,,,,,,,,
2019-06-19 01:04:00,6/19/19,1:04:20,0.048,38.6654,0.2,139.4672,0.3,7.7,0.7,2.2,,,,,,,,,,,,
2019-06-19 01:05:00,6/19/19,1:05:41,0.124,34.0587,0.5,135.1509,1,2.2,3.4,0.3,,,,,,,,,,,,
2019-06-19 01:06:00,6/19/19,1:06:14,0.075,38.6134,0.5,139.4494,0.3,10.9,0.7,2.3,,,,,,,,,,,,
2019-06-19 01:06:00,6/19/19,1:06:26,0.043,38.626,0.3,139.4546,0.2,10.8,0.6,3.3,,,,,,,,,,,,
2019-06-19 01:08:00,6/19/19,1:08:10,0.034,38.6434,0.2,139.423,0.2,10,0.6,1.8,,,,,,,,,,,,
2019-06-19 01:09:00,6/19/19,1:09:44,0.043,38.598,0.3,139.4115,0.2,11.2,0.6,2,,,,,,,,,,,,
2019-06-19 01:11:00,6/19/19,1:11:50,0.07,38.6481,0.4,139.4594,0.3,10.6,0.8,1.6,,,,,,,,,,,,
2019-06-19 01:12:00,6/19/19,1:12:15,0.337,38.5866,1.6,139.2532,3.9,34,5.1,2.4,,,,,,,,,,,,
2019-06-19 01:12:00,6/19/19,1:12:27,0.038,37.0413,0.2,139.4695,0.2,11.4,0.8,1.8,,,,,,,,,,,,
2019-06-19 01:14:00,6/19/19,1:14:09,0.27,31.9109,1.4,131.8682,2,27.3,2.3,1.1,,,,,,,,,,,,
2019-06-19 01:15:00,6/19/19,1:15:35,0.534,38.4731,2,139.4952,2.1,18.5,5.6,1.4,,,,,,,,,,,,
2019-06-19 01:16:00,6/19/19,1:16:06,0.294,38.4189,1.6,139.5673,2,5.3,5.8,1,,,,,,,,,,,,
2019-06-19 01:16:00,6/19/19,1:16:45,0.721,38.4615,3,139.5331,4.2,22.1,5.8,1.4,,,,,,,,,,,,
2019-06-19 01:19:00,6/19/19,1:19:22,0.095,36.6859,0.6,140.5572,0.7,5.8,0.7,0.1,,,,,,,,,,,,
2019-06-19 01:21:00,6/19/19,1:21:09,0.04,38.6547,0.3,139.4565,0.3,10.7,0.9,2.2,,,,,,,,,,,,
2019-06-19 01:22:00,6/19/19,1:22:27,0.245,42.5855,1.7,143.5089,1.9,90.8,2,1.8,,,,,,,,,,,,
2019-06-19 01:22:00,6/19/19,1:22:51,0.313,38.435,1.5,139.5247,1.5,11.8,5.2,1,,,,,,,,,,,,
2019-06-19 01:24:00,6/19/19,1:24:15,0.063,38.6012,0.4,139.3853,0.4,11.3,1,1.5,,,,,,,,,,,,
2019-06-19 01:25:00,6/19/19,1:25:26,0.038,38.667,0.2,139.469,0.2,10.8,0.7,2,,,,,,,,,,,,
2019-06-19 01:27:00,6/19/19,1:27:00,0.047,39.3441,0.3,142.0645,0.3,45.9,0.4,2.1,,,,,,,,,,,,
2019-06-19 01:27:00,6/19/19,1:27:01,0.068,38.5874,0.4,139.4562,0.3,9.5,1,1.5,,,,,,,,,,,,
2019-06-19 01:28:00,6/19/19,1:28:20,0.139,38.5733,0.6,139.4159,0.9,12.3,1.3,1.7,,,,,,,,,,,,
2019-06-19 01:29:00,6/19/19,1:29:34,0.034,38.6378,0.2,139.435,0.2,10,0.7,2.4,,,,,,,,,,,,
2019-06-19 01:30:00,6/19/19,1:30:51,0.066,37.0384,0.6,139.4708,0.4,7.3,1,0.5,,,,,,,,,,,,
2019-06-19 01:31:00,6/19/19,1:31:02,0.016,35.9395,0.1,137.6543,0.1,9,0.4,1.3,,,,,,,,,,,,
2019-06-19 01:31:00,6/19/19,1:31:07,0.03,38.6706,0.2,139.4723,0.2,12.3,0.6,2.5,,,,,,,,,,,,
2019-06-19 01:31:00,6/19/19,1:31:40,0.165,37.2164,1,142.6523,2,56.9,7.8,3.1,,,,,,,,,,,,
2019-06-19 01:33:00,6/19/19,1:33:55,0.049,38.586,0.3,139.4152,0.3,8.9,0.8,1.8,,,,,,,,,,,,
2019-06-19 01:35:00,6/19/19,1:35:06,0.059,38.643,0.4,139.5125,0.4,11,1,1.7,,,,,,,,,,,,
2019-06-19 01:35:00,6/19/19,1:35:38,0.074,37.0554,0.3,140.6654,0.5,7.6,1.2,0.5,,,,,,,,,,,,
2019-06-19 01:36:00,6/19/19,1:36:26,0.109,37.225,0.8,142.6362,1.3,65.9,4.3,3,,,,,,,,,,,,
2019-06-19 01:37:00,6/19/19,1:37:41,0.054,38.5988,0.3,139.3938,0.3,11,0.9,1.8,,,,,,,,,,,,
2019-06-19 01:38:00,6/19/19,1:38:27,0.044,34.915,0.2,137.7823,0.2,21.9,0.5,0.9,,,,,,,,,,,,
2019-06-19 01:38:00,6/19/19,1:38:29,0.052,35.9916,0.3,137.5451,0.3,7.4,0.9,0.5,,,,,,,,,,,,
2019-06-19 01:40:00,6/19/19,1:40:22,0.05,38.6479,0.4,139.466,0.3,10.9,1.1,1.4,,,,,,,,,,,,
2019-06-19 01:41:00,6/19/19,1:41:59,0.04,38.582,0.2,139.4116,0.3,11.3,0.6,2.3,,,,,,,,,,,,
2019-06-19 01:43:00,6/19/19,1:43:38,0.152,38.5097,1,139.5225,0.8,11.1,2.5,1.1,,,,,,,,,,,,
2019-06-19 01:44:00,6/19/19,1:44:16,0.043,35.1645,0.3,132.5909,0.2,12.3,0.5,0.7,,,,,,,,,,,,
2019-06-19 01:44:00,6/19/19,1:44:32,0.068,38.5737,0.7,139.4973,0.4,11.6,1,1.5,,,,,,,,,,,,
2019-06-19 01:45:00,6/19/19,1:45:41,0.173,30.8163,0.5,131.4897,1.3,21.3,1.9,3,,,,,,,,,,,,
2019-06-19 01:45:00,6/19/19,1:45:55,0.261,35.7753,0.7,140.7865,1.6,11.4,1.6,1.3,,,,,,,,,,,,
2019-06-19 01:45:00,6/19/19,1:45:57,0.361,38.4443,1.8,139.535,1.6,11.1,5.6,1,,,,,,,,,,,,
2019-06-19 01:49:00,6/19/19,1:49:24,0.517,37.9059,2.9,139.2838,1.7,15,2.7,0.9,,,,,,,,,,,,
2019-06-19 01:52:00,6/19/19,1:52:30,0.118,38.6454,0.5,139.4321,0.5,8.3,1.8,1.6,,,,,,,,,,,,
2019-06-19 01:52:00,6/19/19,1:52:53,0.03,34.8327,0.2,135.6037,0.2,11.2,0.4,0.6,,,,,,,,,,,,
2019-06-19 01:54:00,6/19/19,1:54:23,0.088,38.5809,0.5,139.3527,0.4,8.8,1,1.5,,,,,,,,,,,,
2019-06-19 01:54:00,6/19/19,1:54:58,0.314,38.4757,1.7,139.5344,1.9,23.2,2.4,1.3,,,,,,,,,,,,
2019-06-19 01:55:00,6/19/19,1:55:59,0.046,38.6249,0.3,139.5061,0.3,13.3,0.7,3.2,,,,,,,,,,,,
2019-06-19 01:58:00,6/19/19,1:58:41,0.121,38.5057,0.7,139.5048,0.6,12.8,1.6,1.3,,,,,,,,,,,,
2019-06-19 02:00:00,6/19/19,2:00:32,0.068,38.6188,0.3,139.485,0.4,12,0.8,1.5,,,,,,,,,,,,
2019-06-19 02:02:00,6/19/19,2:02:15,0.139,38.5714,0.7,139.3914,0.6,12.6,1.6,1.3,,,,,,,,,,,,
2019-06-19 02:02:00,6/19/19,2:02:58,0.035,38.6377,0.2,139.4197,0.2,9.3,0.8,2,,,,,,,,,,,,
2019-06-19 02:04:00,6/19/19,2:04:16,0.017,35.7888,0.1,137.9704,0.1,9.1,0.3,0.9,,,,,,,,,,,,
2019-06-19 02:04:00,6/19/19,2:04:35,0.029,38.2827,0.2,141.6663,0.3,50.4,0.2,2,,,,,,,,,,,,
2019-06-19 02:04:00,6/19/19,2:04:44,0.059,38.651,0.3,139.4473,0.5,12.2,1,2.1,,,,,,,,,,,,
2019-06-19 02:06:00,6/19/19,2:06:22,0.175,36.0862,1,137.6102,1,10.9,2,0,,,,,,,,,,,,
2019-06-19 02:07:00,6/19/19,2:07:06,0.099,41.6494,1.2,143.4323,2,19.5,2,1.5,,,,,,,,,,,,
2019-06-19 02:07:00,6/19/19,2:07:56,0.436,39.1085,2.1,140.2135,3.5,15.1,5.3,0.7,,,,,,,,,,,,
2019-06-19 02:10:00,6/19/19,2:10:30,0.043,38.6019,0.2,139.3886,0.3,10.1,0.7,1.8,,,,,,,,,,,,
2019-06-19 02:10:00,6/19/19,2:10:57,0.033,38.6408,0.2,139.4541,0.2,10.6,0.7,2.2,,,,,,,,,,,,
2019-06-19 02:11:00,6/19/19,2:11:39,0.084,38.6643,0.5,139.5146,0.5,11.1,0.9,1.2,,,,,,,,,,,,
2019-06-19 02:14:00,6/19/19,2:14:04,0.065,38.5775,0.4,139.4092,0.3,11.1,0.8,1.6,,,,,,,,,,,,
2019-06-19 02:14:00,6/19/19,2:14:43,0.201,38.5683,1,139.4032,0.9,9.8,2.8,1.3,,,,,,,,,,,,
2019-06-19 02:18:00,6/19/19,2:18:16,0.105,38.4612,0.7,139.485,0.7,14,1.5,1.1,,,,,,,,,,,,
2019-06-19 02:18:00,6/19/19,2:18:32,0.166,38.6132,0.7,139.4396,0.9,10.5,1.8,1.4,,,,,,,,,,,,
2019-06-19 02:21:00,6/19/19,2:21:56,0.147,38.5797,0.9,139.4086,0.6,9,1.9,1.9,,,,,,,,,,,,
2019-06-19 02:22:00,6/19/19,2:22:12,0.03,38.6132,0.2,139.4459,0.2,9.3,0.6,2.2,,,,,,,,,,,,
2019-06-19 02:23:00,6/19/19,2:23:19,0.056,40.0591,0.3,141.8126,0.4,55.6,0.4,2,,,,,,,,,,,,
2019-06-19 02:24:00,6/19/19,2:24:17,0.023,35.4367,0.2,136.333,0.1,15.3,0.3,0.5,,,,,,,,,,,,
2019-06-19 02:28:00,6/19/19,2:28:15,0.55,38.5967,2.1,139.6401,3.9,61.8,4.8,1.6,,,,,,,,,,,,
2019-06-19 02:30:00,6/19/19,2:30:52,0.102,37.0615,0.6,141.3315,1.1,41.8,1.3,1.6,,,,,,,,,,,,
2019-06-19 02:32:00,6/19/19,2:32:51,0.044,38.6289,0.3,139.4469,0.2,12.2,0.7,2.9,,,,,,,,,,,,
2019-06-19 02:32:00,6/19/19,2:32:58,0.366,38.436,2.4,139.8303,1.1,20.9,3.5,2.5,,,,,,,,,,,,
2019-06-19 02:33:00,6/19/19,2:33:53,0.04,38.6275,0.2,139.3684,0.2,10.1,0.7,2.4,,,,,,,,,,,,
2019-06-19 02:35:00,6/19/19,2:35:09,0.038,38.6015,0.2,139.379,0.2,8.2,0.7,1.9,,,,,,,,,,,,
2019-06-19 02:36:00,6/19/19,2:36:23,0.03,38.5686,0.2,139.4132,0.2,8.5,0.5,2.5,,,,,,,,,,,,
2019-06-19 02:39:00,6/19/19,2:39:28,0.045,38.5902,0.3,139.4408,0.2,12.1,0.6,1.9,,,,,,,,,,,,
2019-06-19 02:39:00,6/19/19,2:39:28,0.042,38.5853,0.3,139.4415,0.2,11.1,0.7,1.8,,,,,,,,,,,,
2019-06-19 02:41:00,6/19/19,2:41:33,0.124,35.3911,0.5,139.1772,0.4,15.7,1,0.1,,,,,,,,,,,,
2019-06-19 02:42:00,6/19/19,2:42:07,0.065,38.5783,0.4,139.3889,0.4,10,0.9,1.6,,,,,,,,,,,,
2019-06-19 02:42:00,6/19/19,2:42:33,0.1,38.6377,0.6,139.4317,0.4,10.6,1.6,1.4,,,,,,,,,,,,
2019-06-19 02:44:00,6/19/19,2:44:20,0.084,38.5517,0.4,139.452,0.6,14.1,0.8,1.6,,,,,,,,,,,,
2019-06-19 02:44:00,6/19/19,2:44:51,0.056,38.6797,0.3,139.5564,0.4,14.8,0.8,1.8,,,,,,,,,,,,
2019-06-19 02:46:00,6/19/19,2:46:11,0.65,35.7992,2.7,140.632,3.9,51.5,5.9,1.1,,,,,,,,,,,,
2019-06-19 02:46:00,6/19/19,2:46:20,0.104,38.9319,0.4,140.0861,0.5,19.9,0.9,1,,,,,,,,,,,,
2019-06-19 02:48:00,6/19/19,2:48:35,0.126,38.5611,0.6,139.465,0.5,1.2,3,2.1,,,,,,,,,,,,
2019-06-19 02:49:00,6/19/19,2:49:35,0.016,35.4369,0.1,136.3346,0.1,15.4,0.2,0.8,,,,,,,,,,,,
2019-06-19 02:49:00,6/19/19,2:49:51,0.095,38.5776,0.5,139.4215,0.5,8.2,1.7,1.3,,,,,,,,,,,,
2019-06-19 02:50:00,6/19/19,2:50:16,0.422,38.5681,2.5,139.4169,1.4,8,6.3,1.4,,,,,,,,,,,,
2019-06-19 02:54:00,6/19/19,2:54:45,0.046,38.6523,0.3,139.4521,0.3,11.2,0.9,1.4,,,,,,,,,,,,
2019-06-19 02:55:00,6/19/19,2:55:39,0.057,38.6384,0.3,139.4284,0.4,13.4,0.8,2.1,,,,,,,,,,,,
2019-06-19 02:56:00,6/19/19,2:56:28,0.071,38.6336,0.4,139.4578,0.3,11.2,0.9,1.3,,,,,,,,,,,,
2019-06-19 02:57:00,6/19/19,2:57:14,0.044,38.5834,0.3,139.4067,0.2,10.8,0.6,2.5,,,,,,,,,,,,
2019-06-19 02:58:00,6/19/19,2:58:19,0.033,35.076,0.2,132.9946,0.2,10,0.6,0.5,,,,,,,,,,,,
2019-06-19 02:59:00,6/19/19,2:59:12,0.035,38.6247,0.2,139.4263,0.2,10.4,0.6,2.9,,,,,,,,,,,,
2019-06-19 02:59:00,6/19/19,2:59:14,0.012,34.8991,0.1,135.5703,0.1,8.9,0.3,1.4,,,,,,,,,,,,
2019-06-19 03:00:00,6/19/19,3:00:56,0.223,35.2261,1.1,140.5517,1.6,50.2,2.2,1.5,,,,,,,,,,,,
2019-06-19 03:01:00,6/19/19,3:01:12,0.043,38.5643,0.3,139.4226,0.2,10.6,0.6,2.8,,,,,,,,,,,,
2019-06-19 03:02:00,6/19/19,3:02:03,0.039,35.4345,0.2,136.3308,0.2,15.2,0.4,0.3,,,,,,,,,,,,
2019-06-19 03:02:00,6/19/19,3:02:05,0.033,38.6421,0.2,139.4882,0.2,10.5,0.6,2.9,,,,,,,,,,,,
2019-06-19 03:04:00,6/19/19,3:04:52,0.067,38.633,0.4,139.5085,0.4,11.2,1.1,1.6,,,,,,,,,,,,
